,AAPL,ADBE,ORCL,AMZN,INTC,MSFT,NVDA,IBM,NFLX,GOOGL,CRM,CSCO
0,0.9918756313238094,0.9847911586112418,0.9824151690144596,0.9923811307274523,0.9915650801798452,0.9914580401733656,0.9786567454513101,0.9842493651709218,0.9949048646353391,0.9703080458417321,0.9558756742676051,0.9954788364712096
1,0.9699440098126195,0.9843654475442192,0.9700644730976004,0.9878175680189469,0.9946082650440059,0.9869835286186839,0.9547639199360493,0.9985385723509231,0.9984630809039302,0.9735676364187422,0.9313700283202316,0.9578844586680667
2,0.9577432790328744,0.9748319995407312,0.964434607416161,0.9761130817432211,0.973755375556625,0.9760786410816378,0.9273624146458722,0.9952910383890653,0.9887247324621043,0.9469128647683649,0.8906253227828252,0.9505961975397648
3,0.9668655818064008,0.990675417742113,0.9938625017150968,0.9980308002830108,0.9842962017919241,0.9991298866889319,0.9570061057599295,0.976374107202675,0.9910855633500789,0.977247305908095,0.9213882431303441,0.9527946951660943
4,0.9809775996034011,0.9893364140403049,0.9994431242717753,0.9937666056342758,0.9841357088562765,0.9854571090077501,0.9619358134220595,0.939595637318137,0.9946517279560829,0.9899054275901036,0.9624322222258495,0.9816398308974843
5,0.9737790481567988,0.9818068394437127,0.9799491124098711,0.9854160729761469,0.9997776402703208,0.9894063626971963,0.9309367554555478,0.949500680443492,0.9867972294383507,0.9850852752648667,0.9772538077573127,0.9391058909563412
6,0.9811019764714667,0.9925364143574287,0.9785507257652614,0.9772105273241536,0.9890111687252044,0.9965075670769644,0.8817038939604802,0.9497442319029076,0.9605689361542653,0.9770364266747849,0.9561495516600833,0.9301963290672117
7,0.9579731992566115,0.9847252842404436,0.9732932803185435,0.9709237620975051,0.9814282184664561,0.9873920510458757,0.8552739627803083,0.9869286095633679,0.9643599950128159,0.9605315613122678,0.9448915936198433,0.9138879398326456
8,0.9645222368975093,0.974484005474737,0.9911066456252974,0.9621262970483097,0.9812217468343462,0.9945906859205162,0.8505801684634445,0.9766176586620904,0.9680197250693443,0.9787246502164509,0.9320796277342489,0.9231067150902941
9,0.9459830952386994,0.9454380833271958,0.9765256832519222,0.9437440236723431,0.9290429617635404,0.984028958161018,0.8350744999669508,0.9854672413605833,0.9756747725258925,0.9431109550336777,0.9219833812880704,0.9062454311063598
10,0.9537547865118156,0.949520062944576,0.9938232804192015,0.9638405637215199,0.9556543962143738,0.9963087882533073,0.8540228179558285,0.9671185997436048,0.9984092472313786,0.9550954608815937,0.9358176513701506,0.9224863890170256
11,0.9477383873813279,0.9422125363001557,0.9817835383915146,0.9680896896082035,0.9415912094495188,0.9961910737545235,0.8305282387426567,0.9611918213893007,0.9821794552011243,0.9428186742417223,0.9195440765959177,0.9171445356112231
12,0.9547028954787324,0.9640741694597057,0.9823404761311024,0.9744451049060963,0.9483506784950043,0.9928959400066587,0.8602373077633167,0.9885524105136066,0.9485357388879138,0.9414125748656322,0.9276882807313055,0.9183717993584536
13,0.950765597144546,0.9682502045947182,0.9722458813516862,0.9794352201787403,0.9248156129440605,0.9938925184045153,0.8799850009877069,0.9811215911358256,0.9598837784226517,0.9421717889141373,0.928758727210089,0.8959920012886217
14,0.9507605541453734,0.9566035153283853,0.9653293385088197,0.9835792341697531,0.9546424867750507,0.9913362959799445,0.8842529943055818,0.9890789803091525,0.9447837359338106,0.939361490464872,0.9031392424394834,0.9030656423106215
15,0.9519531339845765,0.9402571880367635,0.9633206102257754,0.9673077045552683,0.9372979206602433,0.9988727250824516,0.8458658563300943,0.986148949982231,0.9587973152237538,0.9364048036365489,0.9401767158274692,0.8611416035807832
16,0.940753892271852,0.9330810415662849,0.9741195674639892,0.9564290741255276,0.9489640315852408,0.9985170686009319,0.8528095750583652,0.9862279094895501,0.9725720148157915,0.9265262649235322,0.9276228703724343,0.8894123622601602
17,0.9367103065004884,0.9316288086919148,0.972937483341149,0.9562434126697558,0.9515219240630373,0.9905339202520463,0.8512889939852246,0.9775396906561311,0.9753798367088601,0.930812586770347,0.9434986594888395,0.8782212062583548
18,0.9319224616533898,0.9331632305078258,0.9658047133712864,0.9542757481337348,0.9466489930997013,0.988442664610534,0.8570000581860384,0.9544362731622836,0.9628294259388215,0.9247703626436081,0.9365061608278876,0.877285734139727
19,0.9403256916115327,0.943465872727388,0.9805898271613145,0.9615249184929582,0.9383662131772957,0.9980584595562035,0.8576054632792753,0.9556211216986501,0.9450423351926353,0.9466063963131973,0.9580364984191833,0.8787834102528733
20,0.9146095194283479,0.9267295271462926,0.9575166428819328,0.9531934660874717,0.912227835159825,0.9793479729202504,0.8431458521590826,0.9326821525150083,0.9567039443739526,0.9273295919108734,0.9447532383347255,0.8609615254298558
21,0.9095383112983013,0.9156721547381904,0.9395385129491474,0.9380246814065855,0.9258236320471129,0.9736251792572922,0.854465425272277,0.907329628703305,0.9560947267131042,0.9209900918286423,0.9294168360434895,0.855595068099688
22,0.8820030043861452,0.9174199198265036,0.9549425560993701,0.9106533496825319,0.9334269751667951,0.966544462511816,0.8319976451970564,0.9340259481448143,0.9889090980680036,0.9225279572013861,0.9429169078729908,0.8570196116597849
23,0.8601717118914027,0.8959365986928554,0.955552328535834,0.8949491427033048,0.9201529914689608,0.9322711225326448,0.8037948142748043,0.9484099781039104,0.9895182049729006,0.9081460310188118,0.9010205673702231,0.8684055929996677
24,0.9038634163889199,0.9405207064903732,0.9909045863734968,0.9265915947341081,0.9879113372976717,0.9854852753216276,0.8562325038039418,0.9581066522362773,0.9688403345323627,0.956525452278483,0.9574495733532882,0.942976720155404
25,0.89643178499356,0.8971676954254846,0.9962622367683603,0.9316372873706128,0.9886047506881134,0.9780784245849038,0.843473391651601,0.9897702272569759,0.9514323417813616,0.9414395090407166,0.9380493570959882,0.9136851893328833
26,0.8857850235196499,0.9091057342533947,0.9725486577144193,0.9219516902077854,0.9820143442015732,0.9721739627578845,0.8215852374729851,0.9876593318802339,0.967979164678026,0.9423145467007294,0.9220446142813821,0.9080439536785218
27,0.8632102354448339,0.8865942662018766,0.9464443262517752,0.9072630651173599,0.9710183746275103,0.9492206745318941,0.8314173014607902,0.984179013819829,0.9917906704391416,0.921701222527721,0.9118750535351464,0.8859679751125873
