,AAPL,ADBE,ORCL,AMZN,INTC,MSFT,NVDA,IBM,NFLX,GOOGL,CRM,CSCO
0,0.008124368676190567,0.01166660503247437,0.013639347016829723,0.012134227580759232,0.011394366028638343,0.010918964994971019,0.012408149216930864,0.012857466478968616,0.011994985244045535,0.013764682135467768,0.016524649735188413,0.015524359217988578
1,0.030055990187380532,0.02284527132158066,0.025208689848520312,0.0219521253816535,0.018640047296521627,0.017702784643987377,0.02163611256112501,0.019114544309196013,0.017161474841070876,0.018088563715089566,0.022683237166424005,0.024302595846883112
2,0.042256720967125655,0.033712360713197234,0.03433003800341113,0.031719258066753075,0.03062433134207746,0.029507169271458255,0.035668657283268186,0.0318014802281639,0.029520789929245197,0.031877424459484195,0.038922629255637886,0.039796060356021
3,0.03313441819359924,0.021229500225743148,0.016198832912129833,0.012641424613344656,0.013304008085674479,0.011231692289906751,0.01576914971135871,0.01682270378272395,0.015952916541053453,0.01663289429613861,0.02226733634827655,0.02434550038874565
4,0.019022400396598877,0.014900462035001935,0.010119370027198166,0.009147876111829675,0.010542305668674598,0.011244839360527238,0.015076174677300571,0.02122760473017997,0.019463234431706316,0.018526368229525327,0.02025740546085489,0.020099302430993286
5,0.02622095184320122,0.022375618424883344,0.021600708146631842,0.019846512865937155,0.015921692129654795,0.015052587450710796,0.022768395606959566,0.026570487726262162,0.025085185819082957,0.024068139710687997,0.02394796266814248,0.027026808199435506
6,0.018898023528533286,0.01318080458555231,0.015936961135281074,0.017650089020422415,0.016342256692556505,0.01420061939763636,0.029071403203619704,0.03205185965579508,0.032871771232455035,0.031880951441731045,0.03296908752338428,0.03603863614083461
7,0.04202680074338847,0.028650758251472456,0.028002745394800483,0.028271118521724085,0.026331251124088052,0.024044034095760752,0.0412843202563223,0.037779344556642266,0.03754164016003581,0.03773432001280545,0.03931378240983738,0.04321363888963047
8,0.03547776310249077,0.030496878813876867,0.0232957040008188,0.026940203738536686,0.025307813623960125,0.021991397033214056,0.04019545910511998,0.038163797369153894,0.03747673932043187,0.03585660036674359,0.038771488721198816,0.041948305070241075
9,0.054016904761300576,0.0542894107170524,0.04401771272739419,0.04707727862745987,0.05185323054925981,0.04587286576421351,0.06288038494547575,0.05686372111616831,0.05324833293371711,0.05361240413697763,0.055830969098336895,0.05899126908127883
10,0.046245213488184445,0.04836257527180418,0.03430062337480228,0.03476532660072172,0.036681382037702624,0.0311830203225343,0.04758218628276819,0.045884331294039626,0.040963104183012654,0.041357247676552016,0.04343225685412451,0.046272369698195336
11,0.052261612618672126,0.0550245381592582,0.042755179309000635,0.040043962079699603,0.043716927773855926,0.03706559418579269,0.05598076091029991,0.054030048446143966,0.050042696241049935,0.05075655919277271,0.05345650139380085,0.05590641497671552
12,0.04529710452126752,0.04061146753078093,0.032960819643486475,0.0311093385060908,0.03521733510587178,0.030540260713607006,0.0461434652169036,0.04182305135722322,0.04320454937533251,0.044742836951236035,0.04724909898009589,0.0501140241185501
13,0.04923440285545394,0.04049209913036785,0.036246105636349835,0.032325774182577295,0.04089749675724974,0.03510541598838455,0.04723535642037148,0.04369073797584685,0.043479854913874565,0.04491469053107338,0.0473080161909677,0.052033014734335255
14,0.04923944585462658,0.04631796526312063,0.042435530672473826,0.03593183946191708,0.03781697421452353,0.03297071513980577,0.044795899504750394,0.04056153952801253,0.04254840000942661,0.044357410961996746,0.0491304424709531,0.053114102072488546
15,0.04804686601542354,0.05389483898933001,0.04815635591762818,0.04429034079940407,0.047972688507474597,0.04016511957582023,0.05644640873211815,0.0511219888928245,0.050216579028584646,0.051554440762071295,0.052306153799385795,0.059518840684371715
16,0.05924610772814801,0.06308253308093154,0.0506818328992913,0.048904106143086594,0.04933047859742111,0.04135625445627402,0.05647542166846842,0.051137505273716105,0.04858905973015994,0.05107752726479072,0.05301385475231573,0.05781167000127607
17,0.06328969349951168,0.06583044240379847,0.05290780048881597,0.050619997199173025,0.050191612946730954,0.043404024080268076,0.058447878642340544,0.05394943248003159,0.050759675093223815,0.05260244890686674,0.052956893598166174,0.05869205194345609
18,0.0680775383466102,0.06745715391939221,0.056369864822499366,0.05370846158344081,0.05363697064681239,0.046623698103921335,0.060391732919641374,0.05853823215940075,0.056323491372472737,0.05821410597086465,0.058694081716432624,0.06402909706175265
19,0.059674308388467316,0.05810421783053965,0.04520620283325496,0.04352342250170166,0.04714549536590219,0.03961213236427172,0.05429533298662213,0.053055776150963095,0.05362220700323442,0.053599346671591254,0.05254154257242993,0.05826446317032133
20,0.08539048057165213,0.07933047671267973,0.06704810351447556,0.06198771111398875,0.067144601859226,0.059395839395979914,0.07331845488811384,0.07256837896272357,0.06953360769668646,0.06984728773593048,0.06851996718405266,0.07439650946622696
21,0.09046168870169864,0.08739476698175414,0.07841700700478696,0.07430658490194386,0.07428054151213251,0.06629625471722839,0.07761601471872762,0.07949780929097355,0.07576710469020781,0.07609138503832279,0.07559063766724895,0.08132516218667087
22,0.11799699561385482,0.10028853789367562,0.08187817322932706,0.08374529250136234,0.08031083896773086,0.07250162205447304,0.0861445838756831,0.08362326737312092,0.07557793651046202,0.07576734713927721,0.0740687785017983,0.0798114126549997
23,0.1398282881085973,0.12194584470787098,0.09611312029330266,0.09834755454415077,0.09464744534152847,0.0901610173624996,0.10531018427145619,0.09859516397453537,0.08881712651815118,0.0891208107644549,0.0900170491158478,0.09348182893955485
24,0.09613658361108018,0.07780793856035349,0.054931592211642705,0.059550795475205,0.05005836892062966,0.04413442821358679,0.05836772363965414,0.056537400718587136,0.05382900251916797,0.05279355703940288,0.05186236336734006,0.05229243974044472
25,0.10356821500643995,0.1032002597904777,0.07004609427086503,0.06962524886049558,0.057979248950773776,0.05196963669482752,0.06690634693105203,0.05983499138787807,0.058858535225612796,0.05882873079897986,0.05911254099034639,0.06137939679674392
26,0.11421497648035003,0.10255462111347767,0.07752019483751198,0.07765222357618762,0.06571891002063546,0.059403431224215465,0.07640504998175825,0.06841627661881551,0.06449003336689076,0.06380957536012874,0.06509555811999139,0.06733393213678196
27,0.13678976455516606,0.12509774917664468,0.10125039070050472,0.09912202674603857,0.0850939464713288,0.07937484297079166,0.09211882233770853,0.08258159281801634,0.07432555811426131,0.07472288005006308,0.07594124972413495,0.07911548098774142
28,0.13529061765395414,0.12614805004049115,0.08564198579232812,0.08954318803181323,0.07673254109679516,0.07290284689464177,0.08868379383184075,0.07858502451720799,0.0718051546870451,0.07274560200375789,0.07456061651567629,0.07735417486598457
29,0.13533974969306953,0.13334339165089484,0.10127436084129304,0.10228789277933902,0.08629066712566022,0.08248953112329871,0.09663145442524525,0.08554921443639635,0.07846450063259794,0.07738874700604233,0.0813895408481145,0.08306262190267272
30,0.13007268459822732,0.13822566835079525,0.10862988923381245,0.10948338366165186,0.0902974634485858,0.08484309954233442,0.09915335210037719,0.08747364798340952,0.08105713251027065,0.07952921375566988,0.0831904085942622,0.08387079105836008
31,0.15196353864996123,0.15937226940332,0.12674198204429835,0.12616365919042793,0.1050302893054649,0.10131672305065276,0.11647793010271626,0.10408636015427125,0.09908343073692157,0.09686552238586224,0.10067306931318278,0.09962828909946786
32,0.16940273944712292,0.16975673817788542,0.13443017067712923,0.1358586791947888,0.1128007059988354,0.10875868212235033,0.12189651101406405,0.11059547000666267,0.10443100267808436,0.10314992215565726,0.1054996621221377,0.10457073423144203
33,0.15418899163413533,0.1534792262956619,0.1188028285648715,0.1217011151008425,0.09790399029366603,0.09317070864306455,0.10584181909302837,0.09985905773507538,0.09291917483980969,0.09022178569593704,0.09204338463641394,0.09102153557549668
34,0.16498558123408413,0.16384422640286747,0.12680382944756832,0.1292172911373348,0.10380549359983951,0.09997553461411691,0.11476836041322759,0.104769963258796,0.0990954928313886,0.09678313966682021,0.09929193847658592,0.09846307950841199
35,0.13822197053171006,0.14048067149822008,0.10868564608494273,0.1106023627869902,0.09339974885305877,0.08812577085988173,0.10040591402771724,0.09423370612762223,0.08435088341151992,0.07793284124682237,0.07984482489366759,0.08242273384990718
