,AAPL,ADBE,ORCL,AMZN,INTC,MSFT,NVDA,IBM,NFLX,GOOGL,CRM,CSCO
0,0.008124368676190567,0.015208841388758172,0.017584830985540426,0.007618869272547758,0.00843491982015479,0.00854195982663439,0.021343254548689933,0.016002687313232893,0.005095135364660885,0.029691954158267853,0.044124325732394866,0.004521163528790387
1,0.030055990187380532,0.01563455245578079,0.029935526902399607,0.012182431981053071,0.005391734955994123,0.013016471381316128,0.045236080063950794,0.001463566545693044,0.0015369190960698024,0.026432363581257758,0.0686299716797684,0.0421155413319333
2,0.042256720967125655,0.02516800045926882,0.03556539258383892,0.023886918256778897,0.02624462444337501,0.02392135891836221,0.0726375853541278,0.004731240842433844,0.011275267537895607,0.053087135231635135,0.10937467721717481,0.04940380246023522
3,0.03313441819359924,0.009324582257887059,0.006137498284903206,0.0019691997169891283,0.015954341974993774,0.0008701133110681016,0.04299389424007048,0.02419758228228061,0.008994618607689492,0.022752694091904998,0.07861175686965596,0.04720530483390573
4,0.019022400396598877,0.010778523673404993,0.0005571860115906305,0.0062333943657242,0.01612002389605429,0.014757507819790438,0.03806418657794056,0.06428761510033575,0.005348272043917074,0.010094572409896458,0.03756777777415051,0.01836016910251565
5,0.02622095184320122,0.018530285006565467,0.020050887590128845,0.014583927023853098,0.0002224091845253485,0.010707064055990811,0.06906324454445219,0.053185132561380334,0.013202770561649325,0.014914724735133375,0.02274619224268731,0.06089410904365876
6,0.018898023528533286,0.0074635856425713356,0.0214492742347386,0.022789472675846443,0.011110927381092869,0.0034924329230356372,0.11829610603951975,0.05291505482102272,0.039431063845734686,0.02296357332521511,0.043850448339916644,0.06980367093278825
7,0.04202680074338847,0.015274715759556438,0.026706719681456548,0.029076237902494886,0.018571781533543916,0.012607948954124263,0.14472603721969166,0.013244514658881974,0.03564000498718415,0.039468438687732234,0.05510840638015663,0.08611206016735441
8,0.03547776310249077,0.02551599452526297,0.008893354374702669,0.037873702951690354,0.018778253165653874,0.005409314079483727,0.14941983153655553,0.023942165217391304,0.03198027493065569,0.021275349783549044,0.06792037226575108,0.07689328490970591
9,0.054016904761300576,0.05456191667280423,0.02347431674807777,0.05625597632765691,0.07095703823645957,0.01597104183898202,0.16492550003304915,0.01474707431101624,0.02432522747410752,0.056889044966322286,0.0780166187119296,0.09375456889364014
10,0.046245213488184445,0.05047993705542392,0.006176719580798478,0.036159436278480034,0.044345603785626235,0.003691211746692683,0.1459771820441715,0.03399934637293966,0.0015932872947968513,0.04490453911840631,0.06418234862984945,0.0775136109829744
