,AAPL,ADBE,ORCL,AMZN,INTC,MSFT,NVDA,IBM,NFLX,GOOGL,CRM,CSCO
2,75.424679497523,362.07211394223435,51.62618357055249,117.57281776763173,58.551911705975236,182.27293031597824,74.79641462590041,117.753349,435.5530082682342,66.45386855227287,162.69052593148803,41.17982727742261
3,75.2729036744484,361.69560096169795,51.94919296464811,117.61543872847533,59.32157301196555,182.35119062394753,74.67040331593071,117.753349,435.7040632701348,67.19455043867663,163.5832622356436,41.17978767787329
4,75.44943766754139,362.42474542677905,51.67878065861303,117.65799501574215,58.67077221199822,182.40266203060733,74.83860917004367,117.753349,435.92600187014347,66.7359552995065,163.26700121596087,41.1797918877893
5,75.35589358917197,361.9754932664376,51.84910753760628,117.70055634020521,59.093141935066576,182.46294526332096,74.75887614685777,117.753349,436.11504739184585,66.8311422999649,163.20138589547122,41.17979144022378
6,75.4737203328048,362.5735402543317,51.78490245039618,117.74311727233888,58.92754383665916,182.52032997184705,74.86327425815337,117.753349,436.28080703304363,67.07648180050401,163.8171045982212,41.17979148780547
7,75.4308077935192,362.3493638266813,51.730539795517146,117.78567823502969,58.80717688765361,182.57866810846107,74.83861163873186,117.753349,436.4500340062203,66.52545828652104,162.99379989942298,41.17979148274695
8,75.50762717361046,362.7029585315052,51.874521832028066,117.82823919534052,59.15786009786447,182.63669262853784,74.89783673404861,117.753349,436.6156255074546,67.25795894159916,164.0832911417798,41.17979148328473
9,75.49654871121179,362.6984166340025,51.65821059707805,117.8708001558367,58.62260902919348,182.69482030829042,74.90618014181199,117.753349,436.7803381004383,66.44971166976286,163.12651319741462,41.17979148322756
10,75.54930293407676,362.87809479928944,51.89745269731399,117.91336111631846,59.23145947736688,182.75291405514264,74.94263904071448,117.753349,436.9450715823551,67.17902888995002,164.01139690004433,41.179791483233636
11,75.55607737896146,362.9968111571234,51.661448808377955,117.95592207680133,58.623466817144624,182.81101896373724,74.96555265792433,117.753349,437.10953708768693,66.6214559877246,163.54091953984843,41.17979148323299
12,75.59576488535342,363.0992592639798,51.84792934785911,117.99848303728412,59.12018129737857,182.86912020083628,74.99333617706193,117.753349,437.27397081135433,66.90477675260045,163.75553902544317,41.17979148323306
13,75.6120072238505,363.2584418450531,51.72348186015559,118.04104399776692,58.781281283540096,182.92722264562127,75.02092305667449,117.753349,437.4383903955463,66.90738741794854,164.0187967978541,41.17979148323305
14,75.64488658919127,363.3467007913349,51.76095816551358,118.08360495824972,58.90144238866311,182.98532469315523,75.04655427947371,117.753349,437.6027933962706,66.61200482992948,163.5585222246259,41.17979148323305
15,75.66599580671719,363.5034345365559,51.79774921183995,118.12616591873253,58.98415814714911,183.04342687135926,75.07482154097995,117.753349,437.76719472983496,67.11775351466768,164.33348157824634,41.17979148323305
16,75.69541193843168,363.60301374598265,51.68678522375883,118.16872687921533,58.702915942827026,183.10152900658125,75.10054320357729,117.753349,437.9315942795976,66.47223708754143,163.59557034650538,41.17979148323305
17,75.71897668925666,363.7451539289288,51.83810813947893,118.21128783969813,59.10854097127395,183.15963115594155,75.12838364425903,117.753349,438.0959928819476,67.12601603204953,164.38576766874587,41.17979148323305
18,75.74665675126506,363.8590189707334,51.66089604983953,118.25384880018093,58.6259721426645,183.21773330065125,75.15462010262463,117.753349,438.26039133416776,66.54878907128138,163.87921776580285,41.17979148323305
19,75.77144611070868,363.9891223766358,51.82417040429581,118.29640976066374,59.088921382140526,183.2758354468907,75.18198379598314,117.753349,438.42478963182526,66.93926752886216,164.24577920505777,41.17979148323305
20,75.79826392262433,364.1120256554012,51.68674838276673,118.33897072114654,58.6927352652718,183.33393759262697,75.2086074831526,117.753349,438.5891878752289,66.7686570198452,164.27369780540826,41.17979148323305
21,75.82365950230627,364.2360687960852,51.768570184420994,118.38153168162934,58.94718880079242,183.39203973852875,75.23568325862027,117.753349,438.75358610347877,66.68152462857736,164.08854519172857,41.17979148323305
22,75.8500516056915,364.36249902797385,51.73878768946387,118.42409264211214,58.84323744794173,183.45014188437608,75.26250615252808,117.753349,438.91798432028577,66.9792161145376,164.59557355247546,41.17979148323305
23,75.87574584576892,364.4849333517836,51.704937452626304,118.46665360259495,58.77017064496953,183.50824403024131,75.28945317746967,117.753349,439.082382533729,66.5080754898087,164.07585072424104,41.17979148323305
24,75.90192858353271,364.61167451189215,51.780970343253585,118.50921456307775,58.97830782458234,183.56634617610067,75.31635332831924,117.753349,439.24678074577497,67.04765253398571,164.72920196778196,41.17979148323305
25,75.92776949965918,364.73456297278574,51.6661605950694,118.55177552356055,58.65392183553527,183.62444832196195,75.34325817885907,117.753349,439.41117895703417,66.50893932144851,164.26182385912787,41.17979148323305
26,75.95384953268113,364.8604917488345,51.78821602329283,118.59433648404335,59.01906012248586,183.6825504678226,75.37017818743368,117.753349,439.57557716806014,66.93920128092336,164.68638947884227,41.17979148323305
27,75.97976233422358,364.984273093052,51.666395770084414,118.63689744452616,58.64951176953837,183.74065261368347,75.39707632013715,117.753349,439.7399753789697,66.66066021088608,164.57520601452302,41.17979148323305
28,76.00579207005218,365.10939424130294,51.75853024789003,118.67945840500896,58.948114670471924,183.79875475954427,75.42399606360352,117.753349,439.9043735898263,66.7289874390446,164.58226239570092,41.17979148323305
29,76.03174005409491,365.2338184310008,51.69615113190232,118.72201936549176,58.740111943578896,183.8568569054051,75.4508975912403,117.753349,440.06877180066544,66.85100534538994,164.87855255482023,41.17979148323305
30,76.05774518557699,365.35848164945304,51.71055669473167,118.76458032597456,58.81192249516109,183.9149590512659,75.4778130333688,117.753349,440.23317001149553,66.54650729274974,164.55294672196138,41.17979148323305
31,76.08371037313564,365.48319458955945,51.73114388965823,118.80714128645737,58.85834670118433,183.9730611971267,75.50471862205437,117.753349,440.39756822232204,66.95489421334577,165.05883741240993,41.17979148323305
32,76.1097034776115,365.607704896224,51.670144464839744,118.84970224694017,58.68751475329352,184.0311633429875,75.53163072756927,117.753349,440.5619664331472,66.49249044143892,164.67181375655485,41.17979148323305
33,76.1356770722423,365.7324731633871,51.74793924730689,118.89226320742297,58.92954163297151,184.0892654888483,75.55853881841946,117.753349,440.72636464397164,66.91101149167284,165.09137581588038,41.17979148323305
34,76.16166430062476,365.85699031433273,51.65501192489206,118.93482416790577,58.63628033053461,184.1473676347091,75.58544917972046,117.753349,440.89076285479587,66.58084033676406,164.9142811265268,41.17979148323305
