,Date,Open,High,Low,Close,Adj Close,Volume
0,2010-01-04,7.931429,7.961429,7.565714,7.64,7.64,17239600
1,2010-01-05,7.652857,7.657143,7.258571,7.358571,7.358571,23753100
2,2010-01-06,7.361429,7.672857,7.197143,7.617143,7.617143,23290400
3,2010-01-07,7.731429,7.757143,7.462857,7.485714,7.485714,9955400
4,2010-01-08,7.498571,7.742857,7.465714,7.614286,7.614286,8180900
5,2010-01-11,7.66,7.704286,7.528571,7.604286,7.604286,6783700
6,2010-01-12,7.528571,7.582857,7.451429,7.481429,7.481429,6330100
7,2010-01-13,7.612857,7.754286,7.558571,7.708571,7.708571,14422100
8,2010-01-14,7.518571,7.575714,7.27,7.284286,7.284286,17685500
9,2010-01-15,7.245714,7.407143,7.232857,7.278571,7.278571,13031200
10,2010-01-19,7.25,7.382857,7.242857,7.314286,7.314286,5302500
11,2010-01-20,7.265714,7.492857,7.221429,7.32,7.32,9685200
12,2010-01-21,7.217143,7.454286,7.214286,7.312857,7.312857,8614900
13,2010-01-22,7.297143,7.484286,7.214286,7.27,7.27,9395400
14,2010-01-25,7.292857,7.357143,6.931429,7.018571,7.018571,13791400
15,2010-01-26,6.96,7.178571,6.937143,7.135714,7.135714,11343500
16,2010-01-27,7.142857,7.311429,6.992857,7.281429,7.281429,23347100
17,2010-01-28,8.812857,9.121429,8.675714,9.005714,9.005714,77352800
18,2010-01-29,8.962857,9.224286,8.792857,8.892857,8.892857,24604300
19,2010-02-01,8.83,8.981429,8.532857,8.718571,8.718571,18914000
20,2010-02-02,8.707143,8.878571,8.695714,8.835714,8.835714,10242400
21,2010-02-03,8.835714,8.982857,8.761429,8.85,8.85,8761200
22,2010-02-04,8.764286,8.892857,8.59,8.62,8.62,11026400
23,2010-02-05,8.595714,8.715714,8.468571,8.691429,8.691429,11099200
24,2010-02-08,8.705714,8.815714,8.571429,8.7,8.7,9346400
25,2010-02-09,8.722857,8.88,8.71,8.875714,8.875714,8811600
26,2010-02-10,8.872857,8.918571,8.72,8.784286,8.784286,5807900
27,2010-02-11,8.744286,9.07,8.728571,9.051429,9.051429,7203700
28,2010-02-12,9.0,9.025714,8.868571,9.025714,9.025714,8408400
29,2010-02-16,9.088571,9.287143,9.071429,9.265714,9.265714,9922500
30,2010-02-17,9.255714,9.255714,9.061429,9.215714,9.215714,8134000
31,2010-02-18,9.13,9.467143,9.127143,9.442857,9.442857,8806000
32,2010-02-19,9.407143,9.581429,9.361429,9.521429,9.521429,8813000
33,2010-02-22,9.577143,9.614286,9.115714,9.324286,9.324286,35298200
34,2010-02-23,9.265714,9.321429,9.167143,9.192857,9.192857,13049400
35,2010-02-24,9.244286,9.34,9.165714,9.241429,9.241429,12005700
36,2010-02-25,9.141429,9.374286,9.014286,9.372857,9.372857,10717700
37,2010-02-26,9.38,9.547143,9.328571,9.435714,9.435714,8620500
38,2010-03-01,9.431429,9.964286,9.431429,9.957143,9.957143,12866700
39,2010-03-02,9.998571,10.0,9.831429,9.854286,9.854286,11956700
40,2010-03-03,9.447143,9.77,9.374286,9.65,9.65,22049300
41,2010-03-04,9.6,9.795714,9.591429,9.715714,9.715714,7063000
42,2010-03-05,9.75,9.814286,9.575714,9.664286,9.664286,9117500
43,2010-03-08,9.712857,9.822857,9.688571,9.811429,9.811429,6064100
44,2010-03-09,9.742857,10.192857,9.735714,9.991429,9.991429,14179900
45,2010-03-10,10.038571,10.221429,10.01,10.182857,10.182857,7744800
46,2010-03-11,10.157143,10.227143,10.061429,10.17,10.17,8457400
47,2010-03-12,10.021429,10.071429,9.902857,9.997143,9.997143,9369500
48,2010-03-15,9.997143,9.997143,9.88,9.942857,9.942857,7012600
49,2010-03-16,9.935714,10.121429,9.935714,10.09,10.09,8498000
50,2010-03-17,10.128571,10.248571,10.057143,10.131429,10.131429,4390400
51,2010-03-18,10.101429,10.161429,10.062857,10.077143,10.077143,3593100
52,2010-03-19,10.1,10.128571,10.01,10.064286,10.064286,9905700
53,2010-03-22,10.05,10.428571,10.007143,10.412857,10.412857,7216300
54,2010-03-23,10.428571,10.498571,10.29,10.422857,10.422857,4979100
55,2010-03-24,10.418571,10.452857,10.321429,10.338571,10.338571,3399900
56,2010-03-25,10.382857,10.714286,10.365714,10.505714,10.505714,8349600
57,2010-03-26,10.504286,10.701429,10.477143,10.614286,10.614286,5427800
58,2010-03-29,10.7,10.714286,10.521429,10.557143,10.557143,5602100
59,2010-03-30,10.7,10.807143,10.632857,10.722857,10.722857,7662200
60,2010-03-31,10.614286,10.722857,10.531429,10.534286,10.534286,5714800
61,2010-04-01,10.517143,10.814286,10.517143,10.714286,10.714286,13577200
62,2010-04-05,10.797143,11.437143,10.795714,11.427143,11.427143,16663500
63,2010-04-06,11.488571,11.995714,11.405714,11.91,11.91,27422500
64,2010-04-07,11.727143,11.767143,11.314286,11.39,11.39,25214700
65,2010-04-08,11.324286,11.714286,11.324286,11.69,11.69,13912500
66,2010-04-09,11.584286,11.785714,11.49,11.774286,11.774286,11563300
67,2010-04-12,11.757143,11.892857,11.65,11.882857,11.882857,9430400
68,2010-04-13,11.897143,12.378571,11.857143,12.34,12.34,17424400
69,2010-04-14,12.422857,12.728571,12.26,12.51,12.51,18056500
70,2010-04-15,12.464286,12.552857,12.214286,12.404286,12.404286,11999400
71,2010-04-16,12.351429,12.414286,12.025714,12.187143,12.187143,10971800
72,2010-04-19,12.178571,12.371429,11.824286,12.114286,12.114286,13470800
73,2010-04-20,12.154286,12.488571,12.122857,12.438571,12.438571,12414500
74,2010-04-21,12.635714,12.714286,12.198571,12.425714,12.425714,24311700
75,2010-04-22,13.0,14.641429,12.95,14.321429,14.321429,90442100
76,2010-04-23,14.287143,14.365714,13.765714,14.247143,14.247143,29817900
77,2010-04-26,14.348571,15.671429,14.348571,15.452857,15.452857,47215000
78,2010-04-27,15.01,15.151429,14.518571,14.581429,14.581429,34263600
79,2010-04-28,14.504286,14.68,13.971429,14.198571,14.198571,22770300
80,2010-04-29,14.401429,14.85,14.194286,14.738571,14.738571,18078200
81,2010-04-30,14.835714,14.838571,14.082857,14.128571,14.128571,13059200
82,2010-05-03,14.28,14.83,14.142857,14.57,14.57,13974100
83,2010-05-04,14.288571,14.412857,13.978571,14.194286,14.194286,15383900
84,2010-05-05,13.93,14.527143,13.744286,14.032857,14.032857,14749700
85,2010-05-06,13.871429,14.427143,12.857143,13.852857,13.852857,24448900
86,2010-05-07,13.857143,14.285714,12.918571,13.012857,13.012857,25908400
87,2010-05-10,13.747143,13.994286,13.572857,13.928571,13.928571,18567500
88,2010-05-11,13.664286,14.592857,13.654286,14.26,14.26,23100700
89,2010-05-12,14.527143,15.415714,14.49,15.404286,15.404286,27244700
90,2010-05-13,15.492857,17.071428,15.315714,15.715714,15.715714,71549800
91,2010-05-14,15.071429,15.138571,14.29,14.365714,14.365714,34964300
92,2010-05-17,14.495714,15.291429,14.472857,15.192857,15.192857,31577700
93,2010-05-18,15.055714,15.39,14.371429,14.572857,14.572857,27498100
94,2010-05-19,14.434286,14.927143,13.908571,14.372857,14.372857,22927100
95,2010-05-20,13.821429,13.995714,13.284286,13.57,13.57,28922600
96,2010-05-21,13.061429,14.284286,12.972857,14.21,14.21,30009000
97,2010-05-24,14.482857,14.908571,14.287143,14.517143,14.517143,18433100
98,2010-05-25,13.928571,15.0,13.857143,15.0,15.0,23362500
99,2010-05-26,15.35,15.547143,14.797143,14.971429,14.971429,33401900
100,2010-05-27,15.428571,15.57,15.071429,15.551429,15.551429,19626600
101,2010-05-28,15.552857,16.277143,15.457143,15.878571,15.878571,28188300
102,2010-06-01,15.608571,15.882857,15.297143,15.327143,15.327143,15894900
103,2010-06-02,15.557143,15.865714,14.97,15.825714,15.825714,18494000
104,2010-06-03,15.991429,16.38143,15.701429,15.978571,15.978571,18261600
105,2010-06-04,15.697143,16.385714,15.362857,15.682857,15.682857,21744100
106,2010-06-07,15.685714,16.177143,15.321429,15.594286,15.594286,26215700
107,2010-06-08,15.867143,16.071428,15.328571,15.761429,15.761429,24122700
108,2010-06-09,16.139999,16.838572,16.031429,16.49,16.49,39731300
109,2010-06-10,16.860001,17.125713,16.624287,16.951429,16.951429,24768100
110,2010-06-11,16.782858,17.364286,16.657143,17.241428,17.241428,28693700
111,2010-06-14,17.628571,18.280001,17.542856,18.115713,18.115713,34783000
112,2010-06-15,17.857143,17.884287,17.46143,17.642857,17.642857,31710700
113,2010-06-16,17.542856,18.0,17.145714,17.809999,17.809999,30639700
114,2010-06-17,17.935715,18.257143,17.771429,17.98,17.98,18610900
115,2010-06-18,17.99,18.157143,17.78857,18.059999,18.059999,17446100
116,2010-06-21,18.005714,18.1,16.771429,16.998571,16.998571,26078500
117,2010-06-22,17.074286,17.200001,16.297144,16.632856,16.632856,27733300
118,2010-06-23,16.821428,17.0,16.28857,16.824286,16.824286,14732900
119,2010-06-24,16.697144,16.837143,16.372856,16.464287,16.464287,13636700
120,2010-06-25,16.487143,16.945715,16.071428,16.854286,16.854286,18129300
121,2010-06-28,16.952856,17.125713,16.602858,16.80143,16.80143,11553500
122,2010-06-29,16.488571,16.547144,16.01,16.082857,16.082857,20429500
123,2010-06-30,15.712857,16.184286,15.427143,15.521429,15.521429,26104400
124,2010-07-01,15.542857,15.78,14.752857,15.665714,15.665714,22759800
125,2010-07-02,15.808571,15.92,15.185714,15.297143,15.297143,11218200
126,2010-07-06,15.628571,15.915714,15.184286,15.324286,15.324286,15773800
127,2010-07-07,15.545714,16.928572,15.325714,16.927143,16.927143,28483700
128,2010-07-08,17.145714,17.535713,16.455713,16.71143,16.71143,26282900
129,2010-07-09,16.597143,16.834286,16.325714,16.790001,16.790001,12726000
130,2010-07-12,16.85,17.214287,16.728571,17.054285,17.054285,13410600
131,2010-07-13,17.345715,17.387142,16.835714,17.274286,17.274286,17581200
132,2010-07-14,17.217142,17.714287,17.014286,17.571428,17.571428,13643700
133,2010-07-15,17.38143,17.464287,17.034286,17.30143,17.30143,15295700
134,2010-07-16,17.242857,17.282858,16.821428,16.912857,16.912857,14473200
